frame.time_epoch	frame.len	eth.src	eth.dst	ip.src	ip.dst	tcp.srcport	tcp.dstport	udp.srcport	udp.dstport	icmp.type	icmp.code	arp.opcode	arp.src.hw_mac	arp.src.proto_ipv4	arp.dst.hw_mac	arp.dst.proto_ipv4	ipv6.src	ipv6.dst
1540446387.598091000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	114.215.137.159			50861	10240									
1540446387.598174000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	104.199.156.58			50861	10240									
1540446387.668721000	73	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2439	53									
1540446387.726186000	98	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	192.168.2.1					8	0							
1540446387.726684000	98	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113					0	0							
1540446387.760573000	78	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	114.114.114.114			60605	53									
1540446387.761043000	106	4c:09:d4:c6:12:7b	48:02:2e:01:83:15	192.168.2.1	192.168.2.109			60605	53	3	0							
1540446387.797240000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540446387.797303000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540446387.797512000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540446387.805954000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540446387.806030000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540446387.806443000	110	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108			32761	10240	3	0							
1540446387.857385000	86	4c:09:d4:c6:12:7b	33:33:00:00:00:01														fe80::1	ff02::1
1540446388.099865000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	50.19.254.134			50861	10240									
1540446388.100039000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	122.248.234.207			50861	10240									
1540446388.100041000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	46.137.188.54			50861	10240									
1540446388.100065000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	122.226.84.253			50861	10240									
1540446388.100066000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	61.188.37.216			50861	10240									
1540446388.100328000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	120.24.59.150			50861	10240									
1540446388.100330000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	114.215.137.159			50861	10240									
1540446388.100331000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	104.199.156.58			50861	10240									
1540446388.280008000	60	00:14:1c:28:d6:06	01:80:c2:00:00:00															
1540446388.372825000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540446388.384733000	88	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1244	53									
1540446388.440307000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2440	53									
1540446388.446302000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540446388.455863000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540446388.531558000	76	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	192.168.2.1			39156	53									
1540446388.604817000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	120.24.59.150	48105	80											
1540446388.605357000	102	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113	48105	80			3	0							
1540446388.605936000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	46.137.188.54	54180	80											
1540446388.608262000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	114.215.137.159	33908	443											
1540446388.609690000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	122.226.84.253	40017	443											
1540446388.612891000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	61.188.37.216	57547	8000											
1540446388.615528000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	122.248.234.207	40634	8080											
1540446388.616102000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	50.19.254.134	51376	21047											
1540446388.622779000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	104.199.156.58	57829	80											
1540446388.647250000	75	50:c7:bf:1c:9c:a6	4c:09:d4:c6:12:7b	192.168.2.117	192.168.2.1			56509	53									
1540446388.726835000	98	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	192.168.2.1					8	0							
1540446388.727335000	98	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113					0	0							
1540446388.797835000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540446388.798013000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540446388.798015000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540446388.798016000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540446388.798018000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540446388.798341000	110	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108			32761	10240	3	0							
1540446389.078754000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	61.188.37.216	59225	8000											
1540446389.078875000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	74.125.31.99	48977	80											
1540446389.079297000	102	4c:09:d4:c6:12:7b	e0:b9:4d:08:71:23	192.168.2.1	192.168.2.112	59225	8000			3	0							
1540446389.079629000	102	4c:09:d4:c6:12:7b	e0:b9:4d:08:71:23	192.168.2.1	192.168.2.112	48977	80			3	0							
1540446389.298317000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540446389.301249000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540446389.301364000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540446389.301367000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540446389.302068000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540446389.340843000	88	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1244	53									
1540446389.371090000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540446389.387823000	88	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1244	53									
1540446389.407249000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	45077	8280											
1540446389.407711000	86	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108	45077	8280			3	0							
1540446389.420311000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	45618	80											
1540446389.441921000	117	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2443	53									
1540446389.444061000	117	4c:09:d4:c6:12:7b	00:16:6c:7f:82:20	192.168.2.1	192.168.2.115			53	2443									
1540446389.461858000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540446389.464109000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540446389.467927000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2443	53									
1540446389.601163000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	46.137.188.54	54180	80											
1540446389.601283000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	114.215.137.159	33908	443											
1540446389.601284000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	122.226.84.253	40017	443											
1540446389.601695000	102	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113	54180	80			3	0							
1540446389.611326000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	61.188.37.216	57547	8000											
1540446389.611459000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	122.248.234.207	40634	8080											
1540446389.611460000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	50.19.254.134	51376	21047											
1540446389.611462000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	104.199.156.58	57829	80											
1540446389.641158000	83	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	114.114.114.114			56258	53									
1540446389.641661000	111	4c:09:d4:c6:12:7b	3c:33:00:98:ee:fd	192.168.2.1	192.168.2.110			56258	53	3	0							
1540446389.727329000	98	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	192.168.2.1					8	0							
1540446389.727769000	98	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113					0	0							
1540446389.783165000	82	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	114.114.114.114			45418	53									
1540446389.783636000	110	4c:09:d4:c6:12:7b	48:02:2e:01:83:15	192.168.2.1	192.168.2.109			45418	53	3	0							
1540446389.885400000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	45618	80											
1540446389.885465000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	45077	8280											
1540446390.280078000	60	00:14:1c:28:d6:06	01:80:c2:00:00:00															
1540446390.370985000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540446390.380465000	88	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1244	53									
1540446390.408313000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	45618	80											
1540446390.408376000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	45077	8280											
1540446390.408847000	86	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108	45618	80			3	0							
1540446390.458669000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2441	53									
1540446390.471400000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540446390.475200000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540446390.626061000	70	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	8.8.8.8			55696	53									
1540446390.626550000	98	4c:09:d4:c6:12:7b	3c:33:00:98:ee:fd	192.168.2.1	192.168.2.110			55696	53	3	0							
1540446390.727887000	98	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	192.168.2.1					8	0							
1540446390.728386000	98	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113					0	0							
1540446390.852214000	73	00:ec:04:56:93:03	4c:09:d4:c6:12:7b	192.168.2.126	192.168.2.1			3126	53									
1540446390.863809000	72	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	8.8.8.8			48508	53									
1540446390.864314000	100	4c:09:d4:c6:12:7b	3c:33:00:98:ee:fd	192.168.2.1	192.168.2.110			48508	53	3	0							
1540446390.933340000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	45618	80											
1540446390.933404000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	45077	8280											
1540446390.978465000	76	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	192.168.2.1			57048	53									
1540446391.235929000	60	00:14:1c:28:d6:06	00:14:1c:28:d6:06															
1540446391.250508000	60	50:c7:bf:1c:9c:c6	4c:09:d4:c6:12:7b									1	50:c7:bf:1c:9c:c6	192.168.2.119	00:00:00:00:00:00	192.168.2.1		
1540446391.250824000	60	4c:09:d4:c6:12:7b	50:c7:bf:1c:9c:c6									2	4c:09:d4:c6:12:7b	192.168.2.1	50:c7:bf:1c:9c:c6	192.168.2.119		
1540446391.371625000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540446391.439491000	117	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2444	53									
1540446391.441602000	117	4c:09:d4:c6:12:7b	00:16:6c:7f:82:20	192.168.2.1	192.168.2.115			53	2444									
1540446391.461937000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2444	53									
1540446391.492955000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540446391.495634000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540446391.601294000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	114.215.137.159	33908	443											
1540446391.601338000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	122.226.84.253	40017	443											
1540446391.601779000	102	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113	33908	443			3	0							
1540446391.602016000	102	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113	40017	443			3	0							
1540446391.611519000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	61.188.37.216	57547	8000											
1540446391.611648000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	122.248.234.207	40634	8080											
1540446391.611650000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	50.19.254.134	51376	21047											
1540446391.611651000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	104.199.156.58	57829	80											
1540446391.725294000	82	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	8.8.8.8			38934	53									
1540446391.725766000	110	4c:09:d4:c6:12:7b	3c:33:00:98:ee:fd	192.168.2.1	192.168.2.110			38934	53	3	0							
1540446391.728680000	98	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	192.168.2.1					8	0							
1540446391.729147000	98	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113					0	0							
1540446392.280173000	60	00:14:1c:28:d6:06	01:80:c2:00:00:00															
1540446392.338606000	88	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1244	53									
1540446392.370950000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540446392.388231000	86	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1245	53									
1540446392.458977000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2442	53									
1540446392.513874000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540446392.526464000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540446392.674169000	106	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2445	53									
1540446392.676211000	106	4c:09:d4:c6:12:7b	00:16:6c:7f:82:20	192.168.2.1	192.168.2.115			53	2445									
1540446392.729080000	98	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	192.168.2.1					8	0							
1540446392.729650000	98	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113					0	0							
1540446392.780532000	78	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	8.8.8.8			34723	53									
1540446392.780992000	106	4c:09:d4:c6:12:7b	48:02:2e:01:83:15	192.168.2.1	192.168.2.109			34723	53	3	0							
1540446392.790864000	72	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2445	53									
1540446393.339835000	86	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1245	53									
1540446393.340905000	90	00:ec:04:56:93:03	4c:09:d4:c6:12:7b	192.168.2.126	112.74.102.136			11570	32100									
1540446393.340928000	90	00:ec:04:56:93:03	4c:09:d4:c6:12:7b	192.168.2.126	54.154.5.26			11570	32100									
1540446393.341029000	90	00:ec:04:56:93:03	4c:09:d4:c6:12:7b	192.168.2.126	54.149.224.179			11570	32100									
1540446393.341487000	118	4c:09:d4:c6:12:7b	00:ec:04:56:93:03	192.168.2.1	192.168.2.126			11570	32100	3	0							
1540446393.341687000	118	4c:09:d4:c6:12:7b	00:ec:04:56:93:03	192.168.2.1	192.168.2.126			11570	32100	3	0							
1540446393.341933000	118	4c:09:d4:c6:12:7b	00:ec:04:56:93:03	192.168.2.1	192.168.2.126			11570	32100	3	0							
1540446393.388500000	86	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1245	53									
1540446393.394911000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540446393.439425000	117	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2446	53									
1540446393.441645000	117	4c:09:d4:c6:12:7b	00:16:6c:7f:82:20	192.168.2.1	192.168.2.115			53	2446									
1540446393.466688000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2446	53									
1540446393.534452000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540446393.537423000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540446393.729571000	98	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	192.168.2.1					8	0							
1540446393.730036000	98	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113					0	0							
1540446393.733257000	60	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b									1	34:c3:d2:e0:fc:c9	192.168.2.113	00:00:00:00:00:00	192.168.2.1		
1540446393.733536000	60	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9									2	4c:09:d4:c6:12:7b	192.168.2.1	34:c3:d2:e0:fc:c9	192.168.2.113		
1540446393.797883000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540446393.798059000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540446393.798061000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540446393.798063000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540446393.798065000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540446393.798366000	110	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108			32761	10240	3	0							
1540446393.798791000	110	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108			32761	10240	3	0							
1540446393.798970000	110	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108			32761	10240	3	0							
1540446394.058970000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	44798	80											
1540446394.059034000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	45354	8280											
1540446394.280232000	60	00:14:1c:28:d6:06	01:80:c2:00:00:00															
1540446394.298761000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540446394.298933000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540446394.298935000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540446394.298937000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540446394.298939000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540446394.371369000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540446394.379069000	86	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1245	53									
1540446394.410749000	72	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	8.8.8.8			51769	53									
1540446394.411198000	100	4c:09:d4:c6:12:7b	48:02:2e:01:83:15	192.168.2.1	192.168.2.109			51769	53	3	0							
1540446394.459631000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	45354	8280											
1540446394.460080000	86	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108	45354	8280			3	0							
1540446394.462253000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	44798	80											
1540446394.470157000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2443	53									
1540446394.540899000	75	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	192.168.2.1			33233	53									
1540446394.554640000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540446394.557527000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540446394.653735000	83	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	8.8.8.8			56529	53									
1540446394.654189000	111	4c:09:d4:c6:12:7b	3c:33:00:98:ee:fd	192.168.2.1	192.168.2.110			56529	53	3	0							
1540446394.730116000	98	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	192.168.2.1					8	0							
1540446394.730638000	98	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113					0	0							
1540446394.797886000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540446394.798062000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540446394.798064000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540446394.798066000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540446394.798067000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540446394.801109000	82	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	8.8.8.8			50606	53									
1540446394.801633000	110	4c:09:d4:c6:12:7b	48:02:2e:01:83:15	192.168.2.1	192.168.2.109			50606	53	3	0							
1540446394.956750000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	45354	8280											
1540446394.956753000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	44798	80											
1540446395.303495000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540446395.303560000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540446395.312324000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540446395.312919000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540446395.313001000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540446395.371035000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540446395.460149000	117	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2447	53									
1540446395.462348000	117	4c:09:d4:c6:12:7b	00:16:6c:7f:82:20	192.168.2.1	192.168.2.115			53	2447									
1540446395.486985000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	45354	8280											
1540446395.487071000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	44798	80											
1540446395.487521000	86	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108	45354	8280			3	0							
1540446395.487973000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2447	53									
1540446395.574625000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
